billing_id,subscriber_id,billing_date,amount_due,payment_status,retry_count
B00057982,S006418,2025-11-04,6.99,failed,2
B00057983,S006418,2025-12-04,6.99,paid,0
B00057984,S006418,2026-01-04,6.99,paid,0
B00057985,S006418,2026-02-03,6.99,paid,0
B00057986,S006418,2026-03-06,6.99,paid,0
B00057987,S006418,2026-04-05,6.99,paid,0
B00057988,S006418,2026-05-06,6.99,paid,0
B00057989,S006418,2026-06-05,6.99,paid,0
B00057990,S006419,2026-04-05,17.99,paid,0
B00057991,S006419,2026-05-06,17.99,failed,3
B00057992,S006419,2026-06-05,17.99,paid,0
B00057993,S006420,2025-07-05,11.99,paid,0
B00057994,S006420,2025-08-04,11.99,paid,0
B00057995,S006420,2025-09-04,11.99,paid,0
B00057996,S006420,2025-10-04,11.99,paid,0
B00057997,S006420,2025-11-04,11.99,paid,0
B00057998,S006420,2025-12-04,11.99,paid,0
B00057999,S006420,2026-01-04,11.99,paid,0
B00058000,S006420,2026-02-03,11.99,paid,0
B00058001,S006420,2026-03-06,11.99,paid,0
B00058002,S006420,2026-04-05,11.99,failed,3
B00058003,S006420,2026-05-06,11.99,paid,0
B00058004,S006420,2026-06-05,11.99,paid,0
B00058005,S006421,2025-12-04,6.99,disputed,3
B00058006,S006421,2026-01-04,6.99,paid,0
B00058007,S006421,2026-02-03,6.99,paid,0
B00058008,S006421,2026-03-06,6.99,paid,0
B00058009,S006421,2026-04-05,6.99,paid,0
B00058010,S006421,2026-05-06,6.99,paid,0
B00058011,S006421,2026-06-05,6.99,paid,0
B00058012,S006422,2025-07-05,11.99,paid,0
B00058013,S006422,2025-08-04,11.99,paid,0
B00058014,S006422,2025-09-04,11.99,paid,0
B00058015,S006422,2025-10-04,11.99,paid,0
B00058016,S006422,2025-11-04,11.99,paid,0
B00058017,S006422,2025-12-04,11.99,paid,0
B00058018,S006422,2026-01-04,11.99,paid,0
B00058019,S006422,2026-02-03,11.99,paid,0
B00058020,S006422,2026-03-06,11.99,paid,0
B00058021,S006422,2026-04-05,11.99,paid,0
B00058022,S006422,2026-05-06,11.99,failed,1
B00058023,S006422,2026-06-05,11.99,paid,0
B00058024,S006423,2025-07-05,11.99,paid,0
B00058025,S006423,2025-08-04,11.99,paid,0
B00058026,S006423,2025-09-04,11.99,paid,0
B00058027,S006423,2025-10-04,11.99,paid,0
B00058028,S006423,2025-11-04,11.99,paid,0
B00058029,S006423,2025-12-04,11.99,paid,0
B00058030,S006423,2026-01-04,11.99,paid,0
B00058031,S006423,2026-02-03,11.99,paid,0
B00058032,S006423,2026-03-06,11.99,paid,0
B00058033,S006423,2026-04-05,11.99,paid,0
B00058034,S006423,2026-05-06,11.99,paid,0
B00058035,S006423,2026-06-05,11.99,paid,0
B00058036,S006424,2025-07-05,17.99,paid,0
B00058037,S006424,2025-08-04,17.99,paid,0
B00058038,S006424,2025-09-04,17.99,paid,0
B00058039,S006424,2025-10-04,17.99,paid,0
B00058040,S006424,2025-11-04,17.99,paid,0
B00058041,S006424,2025-12-04,17.99,failed,2
B00058042,S006424,2026-01-04,17.99,paid,0
B00058043,S006424,2026-02-03,17.99,paid,0
B00058044,S006424,2026-03-06,17.99,paid,0
B00058045,S006424,2026-04-05,17.99,paid,0
B00058046,S006424,2026-05-06,17.99,paid,0
B00058047,S006424,2026-06-05,17.99,paid,0
B00058048,S006425,2025-07-05,6.99,paid,0
B00058049,S006425,2025-08-04,6.99,paid,0
B00058050,S006425,2025-09-04,6.99,paid,0
B00058051,S006425,2025-10-04,6.99,paid,0
B00058052,S006425,2025-11-04,6.99,paid,0
B00058053,S006425,2025-12-04,6.99,paid,0
B00058054,S006425,2026-01-04,6.99,paid,0
B00058055,S006425,2026-02-03,6.99,paid,0
B00058056,S006425,2026-03-06,6.99,paid,0
B00058057,S006425,2026-04-05,6.99,paid,0
B00058058,S006425,2026-05-06,6.99,paid,0
B00058059,S006425,2026-06-05,6.99,paid,0
B00058060,S006426,2025-07-05,6.99,paid,0
B00058061,S006426,2025-08-04,6.99,paid,0
B00058062,S006426,2025-09-04,6.99,paid,0
B00058063,S006426,2025-10-04,6.99,paid,0
B00058064,S006426,2025-11-04,6.99,paid,0
B00058065,S006426,2025-12-04,6.99,paid,0
B00058066,S006426,2026-01-04,6.99,paid,0
B00058067,S006426,2026-02-03,6.99,paid,0
B00058068,S006426,2026-03-06,6.99,paid,0
B00058069,S006426,2026-04-05,6.99,paid,0
B00058070,S006426,2026-05-06,6.99,paid,0
B00058071,S006426,2026-06-05,6.99,paid,0
B00058072,S006427,2025-07-05,6.99,paid,0
B00058073,S006427,2025-08-04,6.99,paid,0
B00058074,S006427,2025-09-04,6.99,paid,0
B00058075,S006427,2025-10-04,6.99,paid,0
B00058076,S006427,2025-11-04,6.99,paid,0
B00058077,S006427,2025-12-04,6.99,paid,0
B00058078,S006427,2026-01-04,6.99,paid,0
B00058079,S006427,2026-02-03,6.99,paid,0
B00058080,S006427,2026-03-06,6.99,paid,0
B00058081,S006427,2026-04-05,6.99,paid,0
B00058082,S006427,2026-05-06,6.99,failed,1
B00058083,S006427,2026-06-05,6.99,failed,1
B00058084,S006428,2026-01-04,11.99,paid,0
B00058085,S006428,2026-02-03,11.99,paid,0
B00058086,S006428,2026-03-06,11.99,paid,0
B00058087,S006428,2026-04-05,11.99,paid,0
B00058088,S006428,2026-05-06,11.99,paid,0
B00058089,S006428,2026-06-05,11.99,paid,0
B00058090,S006429,2026-06-05,11.99,paid,0
B00058091,S006430,2025-07-05,6.99,paid,0
B00058092,S006430,2025-08-04,6.99,paid,0
B00058093,S006430,2025-09-04,6.99,paid,0
B00058094,S006430,2025-10-04,6.99,paid,0
B00058095,S006430,2025-11-04,6.99,paid,0
B00058096,S006430,2025-12-04,6.99,paid,0
B00058097,S006430,2026-01-04,6.99,paid,0
B00058098,S006430,2026-02-03,6.99,paid,0
B00058099,S006430,2026-03-06,6.99,paid,0
B00058100,S006430,2026-04-05,6.99,paid,0
B00058101,S006430,2026-05-06,6.99,paid,0
B00058102,S006430,2026-06-05,6.99,paid,0
B00058103,S006431,2025-07-05,11.99,paid,0
B00058104,S006431,2025-08-04,11.99,paid,0
B00058105,S006431,2025-09-04,11.99,paid,0
B00058106,S006431,2025-10-04,11.99,paid,0
B00058107,S006431,2025-11-04,11.99,failed,2
B00058108,S006431,2025-12-04,11.99,paid,0
B00058109,S006431,2026-01-04,11.99,paid,0
B00058110,S006431,2026-02-03,11.99,disputed,3
B00058111,S006431,2026-03-06,11.99,paid,0
B00058112,S006431,2026-04-05,11.99,paid,0
B00058113,S006431,2026-05-06,11.99,paid,0
B00058114,S006431,2026-06-05,11.99,paid,0
B00058115,S006432,2025-07-05,11.99,paid,0
B00058116,S006432,2025-08-04,11.99,paid,0
B00058117,S006432,2025-09-04,11.99,paid,0
B00058118,S006432,2025-10-04,11.99,paid,0
B00058119,S006432,2025-11-04,11.99,paid,0
B00058120,S006432,2025-12-04,11.99,paid,0
B00058121,S006432,2026-01-04,11.99,paid,0
B00058122,S006432,2026-02-03,11.99,paid,0
B00058123,S006432,2026-03-06,11.99,paid,0
B00058124,S006432,2026-04-05,11.99,paid,0
B00058125,S006432,2026-05-06,11.99,paid,0
B00058126,S006432,2026-06-05,11.99,paid,0
B00058127,S006433,2025-07-05,6.99,paid,0
B00058128,S006433,2025-08-04,6.99,paid,0
B00058129,S006433,2025-09-04,6.99,paid,0
B00058130,S006433,2025-10-04,6.99,paid,0
B00058131,S006433,2025-11-04,6.99,paid,0
B00058132,S006433,2025-12-04,6.99,paid,0
B00058133,S006433,2026-01-04,6.99,paid,0
B00058134,S006433,2026-02-03,6.99,paid,0
B00058135,S006433,2026-03-06,6.99,paid,0
B00058136,S006433,2026-04-05,6.99,paid,0
B00058137,S006433,2026-05-06,6.99,failed,2
B00058138,S006433,2026-06-05,6.99,paid,0
B00058139,S006434,2025-07-05,17.99,paid,0
B00058140,S006434,2025-08-04,17.99,paid,0
B00058141,S006434,2025-09-04,17.99,paid,0
B00058142,S006434,2025-10-04,17.99,paid,0
B00058143,S006434,2025-11-04,17.99,paid,0
B00058144,S006434,2025-12-04,17.99,paid,0
B00058145,S006434,2026-01-04,17.99,paid,0
B00058146,S006434,2026-02-03,17.99,paid,0
B00058147,S006434,2026-03-06,17.99,paid,0
B00058148,S006434,2026-04-05,17.99,paid,0
B00058149,S006434,2026-05-06,17.99,failed,1
B00058150,S006434,2026-06-05,17.99,paid,0
B00058151,S006435,2025-07-05,11.99,failed,2
B00058152,S006435,2025-08-04,11.99,paid,0
B00058153,S006435,2025-09-04,11.99,paid,0
B00058154,S006435,2025-10-04,11.99,paid,0
B00058155,S006435,2025-11-04,11.99,paid,0
B00058156,S006435,2025-12-04,11.99,paid,0
B00058157,S006435,2026-01-04,11.99,paid,0
B00058158,S006435,2026-02-03,11.99,paid,0
B00058159,S006435,2026-03-06,11.99,paid,0
B00058160,S006435,2026-04-05,11.99,failed,1
B00058161,S006435,2026-05-06,11.99,paid,0
B00058162,S006435,2026-06-05,11.99,paid,0
B00058163,S006436,2026-05-06,11.99,paid,0
B00058164,S006436,2026-06-05,11.99,paid,0
B00058165,S006437,2025-07-05,11.99,paid,0
B00058166,S006437,2025-08-04,11.99,paid,0
B00058167,S006437,2025-09-04,11.99,paid,0
B00058168,S006437,2025-10-04,11.99,paid,0
B00058169,S006437,2025-11-04,11.99,paid,0
B00058170,S006437,2025-12-04,11.99,paid,0
B00058171,S006437,2026-01-04,11.99,paid,0
B00058172,S006437,2026-02-03,11.99,paid,0
B00058173,S006437,2026-03-06,11.99,paid,0
B00058174,S006437,2026-04-05,11.99,paid,0
B00058175,S006437,2026-05-06,11.99,paid,0
B00058176,S006437,2026-06-05,11.99,paid,0
B00058177,S006438,2025-07-05,6.99,paid,0
B00058178,S006438,2025-08-04,6.99,paid,0
B00058179,S006438,2025-09-04,6.99,paid,0
B00058180,S006438,2025-10-04,6.99,paid,0
B00058181,S006438,2025-11-04,6.99,paid,0
B00058182,S006438,2025-12-04,6.99,paid,0
B00058183,S006438,2026-01-04,6.99,paid,0
B00058184,S006438,2026-02-03,6.99,paid,0
B00058185,S006438,2026-03-06,6.99,paid,0
B00058186,S006438,2026-04-05,6.99,paid,0
B00058187,S006438,2026-05-06,6.99,paid,0
B00058188,S006438,2026-06-05,6.99,paid,0
B00058189,S006439,2025-08-04,17.99,failed,3
B00058190,S006439,2025-09-04,17.99,paid,0
B00058191,S006439,2025-10-04,17.99,paid,0
B00058192,S006439,2025-11-04,17.99,paid,0
B00058193,S006439,2025-12-04,17.99,paid,0
B00058194,S006439,2026-01-04,17.99,paid,0
B00058195,S006439,2026-02-03,17.99,paid,0
B00058196,S006439,2026-03-06,17.99,paid,0
B00058197,S006439,2026-04-05,17.99,paid,0
B00058198,S006439,2026-05-06,17.99,paid,0
B00058199,S006439,2026-06-05,17.99,paid,0
B00058200,S006440,2026-04-05,11.99,paid,0
B00058201,S006440,2026-05-06,11.99,failed,3
B00058202,S006440,2026-06-05,11.99,paid,0
B00058203,S006441,2025-07-05,11.99,paid,0
B00058204,S006441,2025-08-04,11.99,paid,0
B00058205,S006441,2025-09-04,11.99,paid,0
B00058206,S006441,2025-10-04,11.99,paid,0
B00058207,S006441,2025-11-04,11.99,paid,0
B00058208,S006441,2025-12-04,11.99,paid,0
B00058209,S006441,2026-01-04,11.99,paid,0
B00058210,S006441,2026-02-03,11.99,paid,0
B00058211,S006441,2026-03-06,11.99,paid,0
B00058212,S006441,2026-04-05,11.99,paid,0
B00058213,S006441,2026-05-06,11.99,paid,0
B00058214,S006441,2026-06-05,11.99,failed,1
B00058215,S006442,2025-07-05,17.99,failed,3
B00058216,S006442,2025-08-04,17.99,paid,0
B00058217,S006442,2025-09-04,17.99,paid,0
B00058218,S006442,2025-10-04,17.99,paid,0
B00058219,S006442,2025-11-04,17.99,paid,0
B00058220,S006442,2025-12-04,17.99,paid,0
B00058221,S006442,2026-01-04,17.99,paid,0
B00058222,S006442,2026-02-03,17.99,paid,0
B00058223,S006442,2026-03-06,17.99,disputed,2
B00058224,S006442,2026-04-05,17.99,failed,3
B00058225,S006442,2026-05-06,17.99,paid,0
B00058226,S006442,2026-06-05,17.99,paid,0
B00058227,S006443,2025-07-05,17.99,paid,0
B00058228,S006443,2025-08-04,17.99,paid,0
B00058229,S006443,2025-09-04,17.99,paid,0
B00058230,S006443,2025-10-04,17.99,paid,0
B00058231,S006443,2025-11-04,17.99,paid,0
B00058232,S006443,2025-12-04,17.99,paid,0
B00058233,S006443,2026-01-04,17.99,failed,3
B00058234,S006443,2026-02-03,17.99,paid,0
B00058235,S006443,2026-03-06,17.99,paid,0
B00058236,S006443,2026-04-05,17.99,paid,0
B00058237,S006443,2026-05-06,17.99,paid,0
B00058238,S006443,2026-06-05,17.99,paid,0
B00058239,S006444,2025-10-04,17.99,paid,0
B00058240,S006444,2025-11-04,17.99,paid,0
B00058241,S006444,2025-12-04,17.99,paid,0
B00058242,S006444,2026-01-04,17.99,paid,0
B00058243,S006444,2026-02-03,17.99,paid,0
B00058244,S006444,2026-03-06,17.99,paid,0
B00058245,S006444,2026-04-05,17.99,paid,0
B00058246,S006444,2026-05-06,17.99,paid,0
B00058247,S006444,2026-06-05,17.99,paid,0
B00058248,S006445,2025-12-04,6.99,paid,0
B00058249,S006445,2026-01-04,6.99,paid,0
B00058250,S006445,2026-02-03,6.99,paid,0
B00058251,S006445,2026-03-06,6.99,failed,2
B00058252,S006445,2026-04-05,6.99,failed,2
B00058253,S006445,2026-05-06,6.99,paid,0
B00058254,S006445,2026-06-05,6.99,paid,0
B00058255,S006446,2026-03-06,6.99,paid,0
B00058256,S006446,2026-04-05,6.99,failed,1
B00058257,S006446,2026-05-06,6.99,paid,0
B00058258,S006446,2026-06-05,6.99,paid,0
B00058259,S006447,2025-07-05,11.99,paid,0
B00058260,S006447,2025-08-04,11.99,paid,0
B00058261,S006447,2025-09-04,11.99,paid,0
B00058262,S006447,2025-10-04,11.99,paid,0
B00058263,S006447,2025-11-04,11.99,paid,0
B00058264,S006447,2025-12-04,11.99,paid,0
B00058265,S006447,2026-01-04,11.99,paid,0
B00058266,S006447,2026-02-03,11.99,paid,0
B00058267,S006447,2026-03-06,11.99,failed,2
B00058268,S006447,2026-04-05,11.99,paid,0
B00058269,S006447,2026-05-06,11.99,failed,3
B00058270,S006447,2026-06-05,11.99,paid,0
B00058271,S006448,2026-06-05,11.99,failed,2
B00058272,S006449,2026-03-06,11.99,paid,0
B00058273,S006449,2026-04-05,11.99,paid,0
B00058274,S006449,2026-05-06,11.99,paid,0
B00058275,S006449,2026-06-05,11.99,paid,0
B00058276,S006450,2026-04-05,11.99,failed,3
B00058277,S006450,2026-05-06,11.99,paid,0
B00058278,S006450,2026-06-05,11.99,failed,1
B00058279,S006451,2025-11-04,6.99,failed,3
B00058280,S006451,2025-12-04,6.99,paid,0
B00058281,S006451,2026-01-04,6.99,paid,0
B00058282,S006451,2026-02-03,6.99,paid,0
B00058283,S006451,2026-03-06,6.99,paid,0
B00058284,S006451,2026-04-05,6.99,paid,0
B00058285,S006451,2026-05-06,6.99,paid,0
B00058286,S006451,2026-06-05,6.99,paid,0
B00058287,S006452,2026-03-06,6.99,paid,0
B00058288,S006452,2026-04-05,6.99,paid,0
B00058289,S006452,2026-05-06,6.99,paid,0
B00058290,S006452,2026-06-05,6.99,paid,0
B00058291,S006453,2026-01-04,11.99,failed,3
B00058292,S006453,2026-02-03,11.99,failed,1
B00058293,S006453,2026-03-06,11.99,paid,0
B00058294,S006453,2026-04-05,11.99,paid,0
B00058295,S006453,2026-05-06,11.99,paid,0
B00058296,S006453,2026-06-05,11.99,failed,2
B00058297,S006454,2025-07-05,6.99,paid,0
B00058298,S006454,2025-08-04,6.99,paid,0
B00058299,S006454,2025-09-04,6.99,paid,0
B00058300,S006454,2025-10-04,6.99,paid,0
B00058301,S006454,2025-11-04,6.99,paid,0
B00058302,S006454,2025-12-04,6.99,paid,0
B00058303,S006454,2026-01-04,6.99,paid,0
B00058304,S006454,2026-02-03,6.99,failed,3
B00058305,S006454,2026-03-06,6.99,paid,0
B00058306,S006454,2026-04-05,6.99,paid,0
B00058307,S006454,2026-05-06,6.99,paid,0
B00058308,S006454,2026-06-05,6.99,paid,0
B00058309,S006455,2026-05-06,11.99,paid,0
B00058310,S006455,2026-06-05,11.99,paid,0
B00058311,S006456,2025-07-05,11.99,failed,2
B00058312,S006456,2025-08-04,11.99,paid,0
B00058313,S006456,2025-09-04,11.99,paid,0
B00058314,S006456,2025-10-04,11.99,paid,0
B00058315,S006456,2025-11-04,11.99,paid,0
B00058316,S006456,2025-12-04,11.99,paid,0
B00058317,S006456,2026-01-04,11.99,paid,0
B00058318,S006456,2026-02-03,11.99,paid,0
B00058319,S006456,2026-03-06,11.99,paid,0
B00058320,S006456,2026-04-05,11.99,paid,0
B00058321,S006456,2026-05-06,11.99,paid,0
B00058322,S006456,2026-06-05,11.99,failed,1
B00058323,S006457,2026-01-04,11.99,failed,2
B00058324,S006457,2026-02-03,11.99,paid,0
B00058325,S006457,2026-03-06,11.99,paid,0
B00058326,S006457,2026-04-05,11.99,failed,3
B00058327,S006457,2026-05-06,11.99,paid,0
B00058328,S006457,2026-06-05,11.99,paid,0
B00058329,S006458,2025-07-05,11.99,paid,0
B00058330,S006458,2025-08-04,11.99,paid,0
B00058331,S006458,2025-09-04,11.99,paid,0
B00058332,S006458,2025-10-04,11.99,paid,0
B00058333,S006458,2025-11-04,11.99,paid,0
B00058334,S006458,2025-12-04,11.99,paid,0
B00058335,S006458,2026-01-04,11.99,paid,0
B00058336,S006458,2026-02-03,11.99,paid,0
B00058337,S006458,2026-03-06,11.99,paid,0
B00058338,S006458,2026-04-05,11.99,paid,0
B00058339,S006458,2026-05-06,11.99,paid,0
B00058340,S006458,2026-06-05,11.99,paid,0
B00058341,S006459,2026-05-06,11.99,paid,0
B00058342,S006459,2026-06-05,11.99,paid,0
B00058343,S006460,2025-07-05,11.99,paid,0
B00058344,S006460,2025-08-04,11.99,paid,0
B00058345,S006460,2025-09-04,11.99,paid,0
B00058346,S006460,2025-10-04,11.99,paid,0
B00058347,S006460,2025-11-04,11.99,paid,0
B00058348,S006460,2025-12-04,11.99,paid,0
B00058349,S006460,2026-01-04,11.99,paid,0
B00058350,S006460,2026-02-03,11.99,paid,0
B00058351,S006460,2026-03-06,11.99,paid,0
B00058352,S006460,2026-04-05,11.99,paid,0
B00058353,S006460,2026-05-06,11.99,paid,0
B00058354,S006460,2026-06-05,11.99,paid,0
B00058355,S006461,2025-07-05,6.99,paid,0
B00058356,S006461,2025-08-04,6.99,paid,0
B00058357,S006461,2025-09-04,6.99,paid,0
B00058358,S006461,2025-10-04,6.99,paid,0
B00058359,S006461,2025-11-04,6.99,paid,0
B00058360,S006461,2025-12-04,6.99,paid,0
B00058361,S006461,2026-01-04,6.99,paid,0
B00058362,S006461,2026-02-03,6.99,paid,0
B00058363,S006461,2026-03-06,6.99,paid,0
B00058364,S006461,2026-04-05,6.99,paid,0
B00058365,S006461,2026-05-06,6.99,paid,0
B00058366,S006461,2026-06-05,6.99,paid,0
B00058367,S006462,2025-11-04,11.99,paid,0
B00058368,S006462,2025-12-04,11.99,paid,0
B00058369,S006462,2026-01-04,11.99,paid,0
B00058370,S006462,2026-02-03,11.99,paid,0
B00058371,S006462,2026-03-06,11.99,paid,0
B00058372,S006462,2026-04-05,11.99,failed,2
B00058373,S006462,2026-05-06,11.99,failed,2
B00058374,S006462,2026-06-05,11.99,paid,0
B00058375,S006463,2025-07-05,11.99,paid,0
B00058376,S006463,2025-08-04,11.99,paid,0
B00058377,S006463,2025-09-04,11.99,paid,0
B00058378,S006463,2025-10-04,11.99,paid,0
B00058379,S006463,2025-11-04,11.99,paid,0
B00058380,S006463,2025-12-04,11.99,paid,0
B00058381,S006463,2026-01-04,11.99,paid,0
B00058382,S006463,2026-02-03,11.99,paid,0
B00058383,S006463,2026-03-06,11.99,paid,0
B00058384,S006463,2026-04-05,11.99,paid,0
B00058385,S006463,2026-05-06,11.99,paid,0
B00058386,S006463,2026-06-05,11.99,paid,0
B00058387,S006464,2025-07-05,6.99,paid,0
B00058388,S006464,2025-08-04,6.99,paid,0
B00058389,S006464,2025-09-04,6.99,paid,0
B00058390,S006464,2025-10-04,6.99,paid,0
B00058391,S006464,2025-11-04,6.99,paid,0
B00058392,S006464,2025-12-04,6.99,paid,0
B00058393,S006464,2026-01-04,6.99,paid,0
B00058394,S006464,2026-02-03,6.99,paid,0
B00058395,S006464,2026-03-06,6.99,paid,0
B00058396,S006464,2026-04-05,6.99,paid,0
B00058397,S006464,2026-05-06,6.99,paid,0
B00058398,S006464,2026-06-05,6.99,paid,0
B00058399,S006465,2025-07-05,11.99,paid,0
B00058400,S006465,2025-08-04,11.99,paid,0
B00058401,S006465,2025-09-04,11.99,paid,0
B00058402,S006465,2025-10-04,11.99,paid,0
B00058403,S006465,2025-11-04,11.99,paid,0
B00058404,S006465,2025-12-04,11.99,paid,0
B00058405,S006465,2026-01-04,11.99,paid,0
B00058406,S006465,2026-02-03,11.99,paid,0
B00058407,S006465,2026-03-06,11.99,paid,0
B00058408,S006465,2026-04-05,11.99,paid,0
B00058409,S006465,2026-05-06,11.99,paid,0
B00058410,S006465,2026-06-05,11.99,paid,0
B00058411,S006466,2025-07-05,17.99,paid,0
B00058412,S006466,2025-08-04,17.99,paid,0
B00058413,S006466,2025-09-04,17.99,paid,0
B00058414,S006466,2025-10-04,17.99,paid,0
B00058415,S006466,2025-11-04,17.99,paid,0
B00058416,S006466,2025-12-04,17.99,paid,0
B00058417,S006466,2026-01-04,17.99,paid,0
B00058418,S006466,2026-02-03,17.99,paid,0
B00058419,S006466,2026-03-06,17.99,paid,0
B00058420,S006466,2026-04-05,17.99,paid,0
B00058421,S006466,2026-05-06,17.99,paid,0
B00058422,S006466,2026-06-05,17.99,paid,0
B00058423,S006467,2025-07-05,6.99,paid,0
B00058424,S006467,2025-08-04,6.99,paid,0
B00058425,S006467,2025-09-04,6.99,paid,0
B00058426,S006467,2025-10-04,6.99,paid,0
B00058427,S006467,2025-11-04,6.99,paid,0
B00058428,S006467,2025-12-04,6.99,paid,0
B00058429,S006467,2026-01-04,6.99,paid,0
B00058430,S006467,2026-02-03,6.99,paid,0
B00058431,S006467,2026-03-06,6.99,paid,0
B00058432,S006467,2026-04-05,6.99,paid,0
B00058433,S006467,2026-05-06,6.99,paid,0
B00058434,S006467,2026-06-05,6.99,paid,0
B00058435,S006468,2025-07-05,11.99,paid,0
B00058436,S006468,2025-08-04,11.99,paid,0
B00058437,S006468,2025-09-04,11.99,paid,0
B00058438,S006468,2025-10-04,11.99,paid,0
B00058439,S006468,2025-11-04,11.99,paid,0
B00058440,S006468,2025-12-04,11.99,paid,0
B00058441,S006468,2026-01-04,11.99,paid,0
B00058442,S006468,2026-02-03,11.99,paid,0
B00058443,S006468,2026-03-06,11.99,paid,0
B00058444,S006468,2026-04-05,11.99,paid,0
B00058445,S006468,2026-05-06,11.99,paid,0
B00058446,S006468,2026-06-05,11.99,paid,0
B00058447,S006469,2025-07-05,17.99,paid,0
B00058448,S006469,2025-08-04,17.99,paid,0
B00058449,S006469,2025-09-04,17.99,paid,0
B00058450,S006469,2025-10-04,17.99,paid,0
B00058451,S006469,2025-11-04,17.99,paid,0
B00058452,S006469,2025-12-04,17.99,failed,2
B00058453,S006469,2026-01-04,17.99,paid,0
B00058454,S006469,2026-02-03,17.99,paid,0
B00058455,S006469,2026-03-06,17.99,paid,0
B00058456,S006469,2026-04-05,17.99,paid,0
B00058457,S006469,2026-05-06,17.99,paid,0
B00058458,S006469,2026-06-05,17.99,paid,0
B00058459,S006470,2025-08-04,17.99,failed,1
B00058460,S006470,2025-09-04,17.99,paid,0
B00058461,S006470,2025-10-04,17.99,paid,0
B00058462,S006470,2025-11-04,17.99,failed,1
B00058463,S006470,2025-12-04,17.99,paid,0
B00058464,S006470,2026-01-04,17.99,paid,0
B00058465,S006470,2026-02-03,17.99,paid,0
B00058466,S006470,2026-03-06,17.99,paid,0
B00058467,S006470,2026-04-05,17.99,failed,3
B00058468,S006470,2026-05-06,17.99,paid,0
B00058469,S006470,2026-06-05,17.99,paid,0
B00058470,S006471,2025-07-05,11.99,paid,0
B00058471,S006471,2025-08-04,11.99,paid,0
B00058472,S006471,2025-09-04,11.99,paid,0
B00058473,S006471,2025-10-04,11.99,paid,0
B00058474,S006471,2025-11-04,11.99,paid,0
B00058475,S006471,2025-12-04,11.99,paid,0
B00058476,S006471,2026-01-04,11.99,paid,0
B00058477,S006471,2026-02-03,11.99,disputed,1
B00058478,S006471,2026-03-06,11.99,paid,0
B00058479,S006471,2026-04-05,11.99,paid,0
B00058480,S006471,2026-05-06,11.99,paid,0
B00058481,S006471,2026-06-05,11.99,paid,0
B00058482,S006472,2025-07-05,11.99,paid,0
B00058483,S006472,2025-08-04,11.99,paid,0
B00058484,S006472,2025-09-04,11.99,paid,0
B00058485,S006472,2025-10-04,11.99,paid,0
B00058486,S006472,2025-11-04,11.99,paid,0
B00058487,S006472,2025-12-04,11.99,paid,0
B00058488,S006472,2026-01-04,11.99,paid,0
B00058489,S006472,2026-02-03,11.99,paid,0
B00058490,S006472,2026-03-06,11.99,paid,0
B00058491,S006472,2026-04-05,11.99,paid,0
B00058492,S006472,2026-05-06,11.99,paid,0
B00058493,S006472,2026-06-05,11.99,paid,0
B00058494,S006473,2025-07-05,17.99,paid,0
B00058495,S006473,2025-08-04,17.99,paid,0
B00058496,S006473,2025-09-04,17.99,paid,0
B00058497,S006473,2025-10-04,17.99,paid,0
B00058498,S006473,2025-11-04,17.99,paid,0
B00058499,S006473,2025-12-04,17.99,failed,3
B00058500,S006473,2026-01-04,17.99,paid,0
B00058501,S006473,2026-02-03,17.99,paid,0
B00058502,S006473,2026-03-06,17.99,paid,0
B00058503,S006473,2026-04-05,17.99,paid,0
B00058504,S006473,2026-05-06,17.99,paid,0
B00058505,S006473,2026-06-05,17.99,paid,0
B00058506,S006474,2025-07-05,11.99,paid,0
B00058507,S006474,2025-08-04,11.99,paid,0
B00058508,S006474,2025-09-04,11.99,paid,0
B00058509,S006474,2025-10-04,11.99,paid,0
B00058510,S006474,2025-11-04,11.99,paid,0
B00058511,S006474,2025-12-04,11.99,paid,0
B00058512,S006474,2026-01-04,11.99,failed,3
B00058513,S006474,2026-02-03,11.99,paid,0
B00058514,S006474,2026-03-06,11.99,paid,0
B00058515,S006474,2026-04-05,11.99,paid,0
B00058516,S006474,2026-05-06,11.99,paid,0
B00058517,S006474,2026-06-05,11.99,paid,0
B00058518,S006475,2026-06-05,6.99,failed,1
B00058519,S006476,2025-07-05,6.99,paid,0
B00058520,S006476,2025-08-04,6.99,paid,0
B00058521,S006476,2025-09-04,6.99,paid,0
B00058522,S006476,2025-10-04,6.99,paid,0
B00058523,S006476,2025-11-04,6.99,paid,0
B00058524,S006476,2025-12-04,6.99,paid,0
B00058525,S006476,2026-01-04,6.99,paid,0
B00058526,S006476,2026-02-03,6.99,paid,0
B00058527,S006476,2026-03-06,6.99,paid,0
B00058528,S006476,2026-04-05,6.99,paid,0
B00058529,S006476,2026-05-06,6.99,paid,0
B00058530,S006476,2026-06-05,6.99,paid,0
B00058531,S006477,2025-11-04,17.99,paid,0
B00058532,S006477,2025-12-04,17.99,paid,0
B00058533,S006477,2026-01-04,17.99,paid,0
B00058534,S006477,2026-02-03,17.99,paid,0
B00058535,S006477,2026-03-06,17.99,paid,0
B00058536,S006477,2026-04-05,17.99,paid,0
B00058537,S006477,2026-05-06,17.99,paid,0
B00058538,S006477,2026-06-05,17.99,paid,0
B00058539,S006478,2025-07-05,11.99,paid,0
